type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,Total_PM10,Total_PM2.5,Total_NOx,Total_SOx,Total_CO,Total_HC,Total_CO2,Total_N2O,Total_CH4
ro_ro_ship,2017,0,18.07,11.04,0.24,6.79,9.7,4.46,17.61,13352.8,2670.6,False,SV,806.5,6203.544948610341,5603.495387903629,62212.253599455165,11214.526134195916,33335.87969448015,24523.31435126613,18520450.4361618,837.9491332939231,490.46628702532263
reefer_ship,2022,0,25.119999999999997,19.23,0.22,5.67,10.94,5.34,17.1,11362.8,2272.6,False,C3,275.8,8933.696011593054,8036.168179764734,92625.17409337932,18155.86813467436,48669.74735828273,26991.01700201074,30032937.083858255,1287.5268554569234,539.8203400402147
reefer_ship,1992,0,24.990000000000002,18.76,0.27,5.96,8.85,5.08,14.73,7413.9,1482.8,False,SV,1726.2,5809.867932531739,5208.466659162908,398620.07912200165,11990.540202957109,33297.084836599875,17059.743442771378,19827356.171898272,843.2778189947006,341.1948688554275
cruise_ship,2011,0,19.92,14.47,0.24,5.21,9.89,5.81,18.83,27391.7,5478.3,False,C3,957.7,20186.65741927611,18151.904428253965,1056004.9406922148,41209.44213126904,109789.69989597038,60102.97377527217,68177268.68651277,2916.585074292784,1202.0594755054435
bulk_carrier,2014,0,20.02,13.37,0.21,6.44,11.05,4.7,18.44,20833.9,4166.8,False,C3,178.3,10290.413076045552,9287.484823472914,509472.36208217416,18980.72254138648,52467.14594714853,38915.018577616356,31362413.084258933,1407.114142893624,778.3003715523272
general_cargo_ship,2014,0,21.369999999999997,13.78,0.24,7.35,9.73,4.12,16.04,44780.1,8956.0,True,C3,61.9,17436.75854342519,15629.498169972048,1088151.7548315856,39044.05941569916,108457.28026194469,44380.491399247025,64642158.244704984,2863.132793305276,887.6098279849404
oil_tanker,1993,0,20.83,14.44,0.26,6.13,8.97,4.94,14.8,42407.0,8481.4,False,C3,1774.5,17084.290077671816,15340.38736525421,1116214.6782973316,33217.61367507085,89351.42188502249,61734.552642426,54817638.544485144,2375.7010467001983,1234.69105284852
other_ship,2000,0,20.419999999999998,14.01,0.27,6.14,8.78,4.93,16.54,40335.2,8067.0,True,C3,1990.3,15220.846723574996,13650.025649266841,1069564.7463303523,34436.44204521978,92650.87382513675,38522.56212320851,56999412.95153664,2542.408003572149,770.4512424641702
cruise_ship,2004,0,29.209999999999997,22.97,0.22,6.02,10.52,5.03,19.44,31471.4,6294.3,True,C3,629.5,28613.56491945838,25618.328000057976,1886716.3866337528,63689.82709881346,168115.6053971395,63737.699674866686,105507275.06906445,4484.817640358921,1274.7539934973338
cruise_ship,2009,0,25.509999999999998,19.41,0.22,5.88,10.76,5.15,18.16,47113.9,9422.8,True,SV,1458.6,37183.914287711596,33286.02037620531,2171529.2157377163,84452.37864809317,215376.5858416943,81963.48643221395,139880581.43982947,5822.471158752964,1639.269728644279
bulk_carrier,1992,0,22.16,16.09,0.25,5.82,9.57,5.2,14.86,48774.0,9754.8,False,SV,184.3,25990.06942164666,23323.06033575554,1730800.2719400297,51727.50289169188,148199.7975626345,87156.25807115488,85430842.34586224,3675.1898917591566,1743.1251614230976
container_ship,1995,0,25.91,19.63,0.26,6.02,8.92,5.03,17.73,34444.8,6889.0,False,C3,437.4,22867.884999491274,20521.15773117661,1479771.9886588233,42507.93005903431,116577.13861828015,85073.52476244382,70252320.25292149,3138.9025688807487,1701.4704952488764
cruise_ship,2003,0,18.4,11.51,0.21,6.68,11.19,4.53,19.03,28051.4,5610.3,False,C3,1902.2,19360.5640484607,17414.532610134975,1164906.3532929844,38510.176063483035,104001.58043120237,60399.63530923392,63711973.21695996,2769.0396922538157,1207.9927061846784
general_cargo_ship,2015,0,22.57,15.68,0.26,6.63,9.11,4.57,18.79,19625.3,3925.1,True,SV,1065.1,7693.979098038073,6888.4418309532,462272.921754309,17698.64009074233,43950.89818485258,17401.324681380822,29309026.281903815,1218.9574979682193,348.02649362761645
oil_tanker,2009,0,25.169999999999998,18.99,0.27,5.91,8.83,5.12,14.9,37609.8,7522.0,True,SV,517.9,12682.555354870374,11368.750526169542,851067.1712638161,30987.523162367568,72668.18925797423,31365.75732307478,51260368.94167854,2129.4044656696115,627.3151464614957
other_ship,2014,0,24.849999999999998,19.59,0.2,5.06,11.79,5.98,17.27,13375.0,2675.0,True,C3,628.5,6205.262695243122,5565.859725704903,373850.5937703735,14076.868345745524,37842.82043828677,15608.959826837177,23297844.773328703,1032.5397351753174,312.1791965367436
cruise_ship,1997,0,29.78,23.02,0.26,6.5,9.2,4.66,14.43,48813.8,9762.8,False,SV,1496.4,53459.51876370762,47915.66956129727,3665024.696565502,109504.74726608128,304267.31720246864,157086.3185846989,181173358.3157505,7745.353675690875,3141.726371693978
container_ship,2010,0,28.369999999999997,21.79,0.22,6.36,10.56,4.76,17.39,15872.8,3174.6,True,SV,902.3,8388.079077677643,7510.652788043607,502130.75971762964,19293.42064294919,48710.43533799758,18869.655214254708,31948731.02978598,1329.3083443924972,377.3931042850942
oil_tanker,2011,0,20.14,14.29,0.24,5.61,9.75,5.4,19.36,14748.9,2949.8,False,SV,1024.5,6261.142737293159,5665.908249696382,297741.4086962554,10790.00993313418,33221.35765680648,27192.652324044597,17808598.265571326,822.3334144944199,543.8530464808919
container_ship,2013,0,25.759999999999998,17.56,0.21,7.99,11.31,3.79,19.39,18386.8,3677.4,True,SV,211.4,8734.939120776666,7819.152433592441,506946.50446877466,19790.56837785865,50876.315222560486,19140.192310417533,32780685.058019586,1364.8377349763928,382.8038462083506
general_cargo_ship,2004,0,19.740000000000002,13.57,0.22,5.95,10.69,5.09,17.49,36687.7,7337.5,False,SV,975.6,19977.598254403914,18067.058019959753,1116075.3552313342,35044.35590721089,107028.86276005802,83791.59877849104,57855535.63310839,2652.966008336778,1675.8319755698205
oil_tanker,2012,0,19.689999999999998,13.18,0.24,6.27,9.82,4.83,18.7,36017.9,7203.6,True,C3,783.7,9650.303322186935,8654.184883378357,584106.6113030078,21842.096879832574,58776.469063947116,24491.46215899028,36153339.01353557,1613.2468312178314,489.82924317980564
other_ship,2018,0,20.26,14.4,0.24,5.62,10.03,5.39,20.03,20463.6,4092.7,False,SV,1790.2,10229.467873817732,9232.644655867647,102833.09879157523,18803.42862619881,55428.93863277693,39040.770034106055,31069667.73496436,1394.8550351383392,780.8154006821212
oil_tanker,1990,0,19.71,12.95,0.21,6.55,11.49,4.62,20.4,13490.3,2698.1,False,SV,1588.5,4822.272382352877,4328.152888453669,311018.0682926496,8916.516279749178,26060.636523825135,18149.35426960493,14733086.483668754,660.2313860462757,362.98708539209855
cruise_ship,2017,0,27.57,21.39,0.18,6.0,12.8,5.05,19.59,10080.3,2016.1,False,SV,1311.6,9955.820534169326,8945.590435578204,102722.56844242942,20250.197448560695,55979.587932831455,29012.055634967386,33514360.642339334,1443.3392510270974,580.2411126993477
container_ship,1991,0,29.009999999999998,23.86,0.25,4.9,9.59,6.18,16.4,47894.2,9578.8,True,C3,811.1,27449.361952588286,24580.36286968246,2153100.1581641054,62165.71375184729,166870.86376798805,68743.58839306248,102895723.4425065,4555.577749847201,1374.8717678612497
oil_tanker,2000,0,17.7,11.36,0.22,6.12,10.67,4.95,17.51,34669.0,6933.8,False,C3,397.0,14526.308084414746,13168.99405337399,784248.0837379294,23987.731589961077,68755.73278379097,67770.96472139147,39556279.15295793,1864.196264622947,1355.4192944278298
reefer_ship,2021,0,17.1,10.64,0.22,6.24,10.74,4.85,18.33,47507.8,9501.6,False,SV,738.5,28375.960706839076,25586.387091176053,287327.0628116332,53418.392302466265,155476.7998080136,102356.63593342112,88297779.22807123,3926.7503791389863,2047.132718668422
container_ship,2008,0,23.880000000000003,18.19,0.25,5.44,9.53,5.57,17.57,48808.0,9761.6,True,SV,1853.6,21872.972579323257,19589.990130620325,1575506.3221125267,51160.80481391374,125078.1531117724,50705.12113243832,84695965.68872909,3521.869163229917,1014.1024226487663
bulk_carrier,1995,0,19.33,13.86,0.23,5.24,10.19,5.78,17.46,48305.0,9661.0,False,C3,1475.1,21567.75452240598,19348.973376762624,1448146.8351356522,43357.76583206775,114424.4904894202,69869.5136087453,71633701.21203344,3071.5798425146904,1397.390272174906
bulk_carrier,2008,0,24.89,18.32,0.3,6.27,7.82,4.83,15.96,44463.9,8892.8,False,C3,426.1,25403.365609440654,22895.167501902637,1503147.1578899117,49847.54696358353,134147.91233523743,86049.93004406354,82397687.79254231,3573.05471957438,1720.9986008812707
general_cargo_ship,2008,0,16.580000000000002,10.72,0.23,5.63,10.35,5.38,16.41,23122.1,4624.4,True,SV,240.4,6962.124068796177,6240.871844210388,536450.7433848905,16922.194751826977,40447.10044149551,17026.417231600564,27994594.55772709,1163.6662815258092,340.5283446320112
oil_tanker,2008,0,25.389999999999997,18.83,0.25,6.31,9.47,4.8,14.88,8544.5,1708.9,False,SV,1012.9,4281.566958127311,3870.1625493994525,245405.07982199767,7996.408375481588,23901.270238817608,16556.524572054885,13201844.515244605,583.3399438391748,331.1304914410977
general_cargo_ship,1995,0,26.959999999999997,21.61,0.24,5.11,9.75,5.93,14.95,11128.9,2225.8,True,SV,1110.4,5448.0548541254475,4877.690075713373,461568.3490857893,13121.647151190085,31336.10709292624,13084.454684633358,21709907.410521016,903.1697455117837,261.68909369266714
general_cargo_ship,2004,0,25.849999999999998,19.74,0.22,5.89,10.88,5.14,17.22,29501.2,5900.2,False,SV,1545.7,17019.28504166054,15329.177388478145,1017494.9442301365,33870.09529356417,96272.51587454895,55113.94593899665,55999850.622585475,2418.635523169997,1102.278918779933
oil_tanker,2004,0,23.83,16.88,0.22,6.73,10.85,4.5,16.54,38377.7,7675.5,True,C3,1074.3,12580.98433754373,11285.26593239584,883673.6205668799,28565.8535200726,76840.90552950998,31884.73942579519,47276260.06011845,2100.535655445862,637.6947885159038
cruise_ship,2018,0,28.65,21.52,0.2,6.93,11.6,4.37,21.54,23593.6,4718.7,False,SV,263.1,22559.083161822706,20234.794044243346,234752.91836920756,47544.08710150467,128138.34503319683,58184.09049904642,78729677.75119495,3342.1884393488535,1163.6818099809284
general_cargo_ship,1995,0,24.26,18.51,0.2,5.55,11.74,5.46,19.68,26585.9,5317.2,False,C3,398.3,15479.126935756858,13890.33378181235,1004427.331447354,28877.39254190169,79529.54644546873,57033.41692984611,47725943.23772496,2130.5712660525205,1140.6683385969222
reefer_ship,2018,0,21.28,15.72,0.19,5.37,12.33,5.64,21.35,25392.3,5078.5,True,C3,189.3,14193.433145646337,12712.468972041017,159084.05206470453,31720.6461832188,84074.96424099716,32548.488147972486,52537532.30929315,2255.93541955632,650.9697629594497
other_ship,2007,0,17.45,10.61,0.2,6.64,11.81,4.56,18.87,29096.5,5819.3,False,SV,1247.1,12603.802395589422,11376.86929711701,724923.4761507395,23235.371558224328,68604.5005170042,47733.821798983874,38390178.6983995,1723.178754784545,954.6764359796774
general_cargo_ship,1997,0,22.35,15.39,0.22,6.74,10.68,4.49,20.49,46902.2,9380.4,False,SV,1212.5,22664.241983405005,20322.202792942488,1518087.4595622425,44433.654742456805,125376.31982089762,73806.09339003346,73494534.3524867,3211.5921155334113,1476.1218678006692
container_ship,2005,0,19.07,13.68,0.23,5.16,10.48,5.87,18.35,48948.0,9789.6,False,SV,1883.0,23970.734868567255,21625.212833193407,1404002.8970078453,46277.34735385179,133796.49915663342,84913.87397722654,76465729.09836955,3337.383935510453,1698.2774795445307
container_ship,2023,0,24.429999999999996,18.13,0.24,6.06,9.95,5.0,19.52,35118.8,7023.8,True,C3,140.9,16255.002425627736,14561.933988722838,184966.0909675794,36397.21131798332,96775.54082435086,38067.778702328185,60276923.266777456,2610.3393495183855,761.3555740465638
bulk_carrier,2013,0,16.35,10.15,0.2,6.0,11.52,5.05,18.07,20306.5,4061.3,False,SV,1634.6,9456.35789288426,8556.694490056645,451699.4032696567,16395.687924979076,50483.78450230202,40550.79067518674,27061199.1146861,1247.5507328400042,811.0158135037349
cruise_ship,2018,0,21.86,16.1,0.27,5.49,8.64,5.52,14.32,38358.9,7671.8,True,SV,1142.6,26618.950991168786,23845.20438665792,329096.0436683077,62521.64353455408,152526.13958453442,61620.708334203955,103491627.85484397,4306.541656213657,1232.4141666840792
general_cargo_ship,1997,0,29.630000000000003,23.77,0.21,5.65,11.21,5.36,16.7,30904.8,6181.0,False,SV,668.0,20631.39671498202,18505.07887811744,1380737.4732927624,40920.45193808856,116619.79928840665,67517.55155910099,67652068.91182476,2925.280356462887,1350.3510311820196
container_ship,2018,0,19.06,12.86,0.27,5.93,8.86,5.11,18.61,15718.1,3143.6,True,C3,510.6,5775.143512352479,5176.430627633296,68032.10773187902,13002.165254693873,34810.74208279561,14174.960177752535,21526813.23685974,949.3034693755735,283.4992035550507
general_cargo_ship,2020,0,18.51,12.05,0.22,6.24,10.73,4.85,18.04,17265.5,3453.1,False,C3,1982.2,8427.905073767763,7615.990773272488,84379.78731850679,15081.827000280271,42092.51004850515,33990.078995931544,24907313.39309171,1132.2237845241143,679.8015799186309
reefer_ship,1999,0,18.47,12.87,0.21,5.39,11.08,5.62,17.76,25281.5,5056.3,False,SV,1463.6,15531.024045462049,13929.839442052868,1040041.5935665494,30829.374900191244,87800.39004348259,50689.93138826611,50971130.24730668,2203.1174850292373,1013.7986277653222
reefer_ship,2006,0,27.92,21.92,0.25,5.75,9.46,5.27,17.78,40770.7,8154.1,True,SV,547.0,29368.109809291258,26290.975776213887,2011365.1267592045,66982.60013791682,168805.66700906737,65243.396401218524,110937509.61596456,4617.249189179415,1304.8679280243705
bulk_carrier,2003,0,24.259999999999998,17.73,0.2,6.33,11.68,4.78,18.99,42563.3,8512.7,True,SV,1430.0,18064.03119228557,16175.011434171753,1255436.1305794583,41553.06420274406,105319.5387893316,40590.95263100959,68808368.30203503,2863.2848981900943,811.8190526201918
general_cargo_ship,1999,0,27.1,21.26,0.33,5.51,7.17,5.5,13.56,39026.5,7805.3,True,SV,1534.8,19215.7114991926,17204.42046927246,1655604.7040971504,46698.58869525081,107375.67365281677,46840.48228139583,77254619.68635777,3210.8020098236807,936.8096456279164
container_ship,2007,0,21.049999999999997,14.02,0.26,6.77,9.09,4.47,18.41,35010.9,7002.2,False,SV,119.2,18122.391762984713,16328.75214242618,1126700.8841331813,33964.552254945935,105736.08641088205,72317.50616621433,56157956.24655022,2525.0488369738914,1446.3501233242864
container_ship,2015,0,20.560000000000002,14.33,0.22,6.01,10.54,5.04,19.44,19728.2,3945.6,False,SV,1739.8,10296.92042713373,9287.088691207493,513735.51890716545,19254.686804548546,56034.96632346038,37770.282252075274,31823872.53924428,1418.8885760293142,755.4056450415055
container_ship,1992,0,17.29,10.9,0.24,6.15,10.01,4.92,17.11,17145.4,3429.1,False,SV,1246.9,8924.24860167603,8017.023401822722,552855.2791201624,15479.741116248659,47644.45532607613,38230.24809590314,25550839.466229968,1177.4721347058112,764.6049619180627
cruise_ship,2011,0,20.96,15.15,0.23,5.58,10.1,5.43,15.69,33634.3,6726.9,True,C3,749.0,22913.668169725166,20538.83368184347,1352562.2671876715,51627.193257272826,137909.061312642,55323.73536136105,85473945.70190388,3735.6481665183305,1106.4747072272207
bulk_carrier,1993,0,27.299999999999997,21.38,0.25,5.67,9.37,5.34,16.35,6157.7,1231.5,True,SV,572.6,2971.654959943086,2659.8716632640726,241861.37389743715,6971.634833855307,17064.585437376983,6917.292411382608,11540745.82506967,479.918412579355,138.34584822765217
oil_tanker,2002,0,27.54,21.6,0.24,5.7,9.85,5.31,18.68,14958.5,2991.7,False,C3,1430.8,7932.757582985814,7167.344691164493,448352.13991727144,14214.010543026556,39348.92281597837,31947.885135381468,23472578.194642738,1065.755086688596,638.9577027076293
cruise_ship,1994,0,23.95,16.47,0.25,7.23,9.31,4.19,18.04,20654.5,4130.9,False,SV,1093.6,17741.427979601656,15898.256441030371,1216712.0482393824,36034.047913270486,99466.85312786298,51995.292531785104,59636663.04273573,2568.747987374401,1039.9058506357019
other_ship,2023,0,25.78,19.76,0.24,5.78,9.96,5.24,15.11,34999.7,6999.9,False,SV,757.6,20664.82325916843,18622.968198316416,216205.49597045884,41707.82565539407,118067.1350997026,66022.05842135358,68914250.4330975,2951.8292901274253,1320.4411684270715
bulk_carrier,2022,0,24.67,18.0,0.23,6.44,10.48,4.7,17.99,17063.6,3412.7,True,SV,1979.7,7366.175173326869,6596.038036742896,87431.45186618587,17010.88870656614,42715.751199323786,16677.934877111653,28167154.010639586,1171.6502330515818,333.55869754223306
cruise_ship,2006,0,18.97,12.27,0.26,6.44,9.13,4.7,18.76,29164.5,5832.9,True,SV,1037.6,17096.721362981632,15304.027775277224,1162961.0084847203,38856.25564371506,98136.93223653099,37789.99958920535,64358926.09282592,2678.081592890847,755.7999917841071
general_cargo_ship,1993,0,28.78,22.88,0.25,5.65,9.39,5.36,17.1,35708.1,7141.6,False,C3,594.4,22802.235537666747,20449.950278041073,1529056.7098595444,45362.81033408503,121453.78827654681,73954.06217572198,74996075.39645876,3238.0304593096052,1479.0812435144394
oil_tanker,2016,0,24.240000000000002,17.86,0.3,6.08,7.98,4.98,13.28,10313.6,2062.7,True,C3,920.1,3726.8848255756184,3349.672734344419,49736.202080887684,8631.934118891173,23680.876027652423,10724.654113225575,14272016.935197359,664.7999735006704,214.49308226451151
other_ship,2024,0,26.419999999999998,21.04,0.22,5.16,10.6,5.87,17.06,7524.0,1504.8,False,C3,774.6,4369.696953348961,3934.4800552043916,45715.52449586543,8915.391424053556,23734.543863849172,13414.450674664675,14736697.28966544,629.0127595492683,268.2890134932935
reefer_ship,2018,0,19.439999999999998,14.35,0.28,4.81,8.5,6.3,17.11,49208.4,9841.7,False,SV,1083.8,29892.227577323025,26890.535548491767,315007.71182678704,62473.14805910701,171207.911936489,85385.7473646467,103277299.88623446,4362.7412134741635,1707.7149472929336
other_ship,2023,0,23.2,16.72,0.26,6.22,9.21,4.87,16.08,17706.0,3541.2,False,C3,1586.8,9617.577739170509,8671.387158543997,98923.28225015468,18775.24102958297,50388.868762736674,33006.08794840583,31030267.332454663,1349.0652706117253,660.1217589681168
container_ship,1993,0,19.59,12.1,0.3,7.19,7.99,4.21,13.71,35381.2,7076.2,True,SV,1859.1,13225.028109730465,11839.438798051597,1120998.8153971867,31738.53700872974,76121.12807326402,31894.050377368047,52518380.91575681,2182.6259629205338,637.8810075473609
cruise_ship,2002,0,17.8,12.45,0.23,5.12,10.29,5.91,15.83,45737.6,9147.5,False,C3,694.5,30850.041825775777,27755.48362584724,1896493.1094432476,64517.303389969864,169408.16893231717,87730.72593155084,106650536.51444481,4508.057391299523,1754.6145186310168
ro_ro_ship,2020,0,19.849999999999998,13.7,0.2,5.95,11.59,5.09,17.16,15236.3,3047.3,True,SV,1992.5,5410.525450127707,4847.846506895538,68003.82358684707,12773.74493300831,31808.88315202557,12657.65565094841,21141345.952966236,879.9166470649546,253.1531130189682
ro_ro_ship,1998,0,18.41,11.35,0.27,6.79,8.7,4.46,15.2,24604.5,4920.9,True,SV,1705.1,8086.4101021298175,7238.959113646733,680183.3362946879,19324.019269202363,46497.23561457543,19371.70951501538,31978264.26784876,1329.2069851419922,387.4341903003076
other_ship,2022,0,20.86,15.02,0.22,5.62,10.55,5.39,18.54,15542.6,3108.5,False,C3,909.8,8556.19857269505,7731.908177821117,85484.45857366404,15275.434131956727,42281.121592906915,34674.54562410249,25227274.420293115,1147.4771543447146,693.4909124820498
