type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
cruise_ship,2000,0,21.740000000000002,15.6,0.21,5.93,11.0,5.11,20.47,25164.5,5032.9,False,C3,79.3,162.9572572600834,3113.848815974223,160.650168,4536.454744000001,11934.01248,19907.923465234308,149.67269824431574,2860.0024451067593,143.73962400000002,4058.9331920000004,10677.80064,17890.148599351072,13776.57972005536,171970.17973353196,10315.43184,291288.14671999996,766289.2224,1253639.5604135874,314.66364108212156,2773.1584329060106,355.121424,10027.952592,26380.44864,39851.34472998813,626.375157938517,13842.299477989784,930.07992,26263.685360000003,69091.65120000001,110754.09111592831,619.9460874024912,29500.500054720902,338.21088000000003,9550.431040000001,25124.2368,65133.324862123394,515457.2905019285,4515238.639159139,588486.9312,16617750.0096,43716172.032,65953104.90246107,24.97005074260034,311.6959507670267,24.5202888,692.4062504000001,1821.507168,2875.0997087096275,12.398921748049823,590.010001094418,6.7642176,191.00862080000002,502.484736,1302.6664972424678
ro_ro_ship,2020,0,25.83,19.25,0.27,6.31,8.88,4.8,17.2,46437.7,9287.5,False,SV,1941.6,371.04575659131746,8681.755823788311,71.4673125,5010.6526875,15286.0640625,29420.985642879627,341.2827279877358,7985.358297815987,63.94443750000001,4483.2155625000005,13677.0046875,26550.805713303725,4844.9034387743295,76664.22878513801,752.2875,52743.7125,160905.9375,295911.06972391234,767.9896615501574,8427.460869859871,157.980375,11076.179625,33790.246875,54219.857406410025,1578.8898460783478,40009.0727514079,413.75812500000006,29009.041875000003,88498.265625,159509.02822248626,1268.1638274569557,67442.6136264007,150.4575,10548.7425,32181.1875,111591.16495385766,1258277.3257816792,13723903.178503158,261796.05000000002,18354811.95,55995266.25,89594054.75428483,54.03930758632906,855.1010133726933,10.908168750000002,764.78383125,2333.1360937500003,4017.968414709023,25.363276549139115,1348.8522725280138,3.00915,210.97485,643.62375,2231.823299077153
oil_tanker,2021,0,19.869999999999997,13.94,0.25,5.68,9.55,5.33,16.55,30434.1,6086.8,False,C3,68.0,274.3687136622124,4600.469450432299,69.38951999999999,2167.7286048,5320.094498400001,12432.050787294513,252.00169896148853,4225.431180016622,62.08536,1939.5466464,4760.0845512000005,11239.14943657811,5020.152188384683,57326.866030590245,730.4159999999999,22818.19584,56000.99472,141896.62477897492,534.4985565280163,5121.192333051017,153.38735999999997,4791.8211264,11760.2088912,22361.108267179032,945.5545822502077,22977.86438431604,401.7288,12550.007712,30800.547096000002,67675.70257456624,920.9947229709813,40466.02308041665,146.0832,4563.639168000001,11200.198944000002,57296.939115387635,875573.6022682695,8354894.137488079,254184.76799999998,7940732.15232,19488346.16256,36913730.82263635,42.81894513622229,488.96444555503456,10.591032,330.86383968,812.0144234400001,1685.252685811257,18.419894459419627,809.3204616083331,2.921664,91.27278336,224.00397888,1145.9387823077527
ro_ro_ship,2003,0,26.990000000000002,20.19,0.22,6.58,10.97,4.6,20.33,15475.0,3095.0,True,C3,1166.0,77.0182093223721,185.28437762474525,19.405649999999998,1741.21605,5342.728275,7365.652561947118,70.84027809330482,170.4219943928138,17.36295,1557.9301500000001,4780.335825,6596.8911974861185,8679.057326653307,27485.972545275104,1246.0469999999998,111804.39899999999,343059.3945,492274.8703719284,227.35856694608992,520.301368540076,42.896699999999996,3849.0038999999997,11810.24145,16449.801985486163,688.3980512389255,1790.5633131803113,112.3485,10080.7245,30931.584750000005,43603.61911441924,430.58308566226503,1492.136094316926,40.854,3665.7180000000003,11247.849000000002,16877.140179979193,372505.1832508256,852463.838231496,71085.95999999999,6378349.32,19571257.26,27245661.561482325,20.63054610433983,65.3355085092605,2.961915,265.76455500000003,815.4690525000001,1170.1615771136005,8.6116617132453,29.84272188633852,0.8170799999999999,73.31436000000001,224.95698000000002,337.54280359958386
oil_tanker,2000,0,15.819999999999999,10.04,0.27,5.51,8.78,5.5,15.58,10004.4,2000.9,False,C3,1250.2,94.01798632600874,1401.2913489088844,24.6350808,691.2649293000001,1259.5825572,3470.791902534893,86.4764366207139,1288.8882995311665,22.041914400000003,618.5001999000001,1126.9949196,3142.9017700518807,6015.836187992865,65385.35096703416,1581.831504,44386.484934,80878.458936,198247.96252902702,199.67219710114864,1964.3736366114165,54.4564944,1528.0593174,2784.3403896,6530.9020351125655,259.71936946619155,5704.400191332114,142.624152,4002.0601170000004,7292.320068000001,17401.12389779831,268.3051337460657,9348.732585784313,51.863328,1455.2945880000002,2651.7527520000003,13775.94838753038,327143.72442756774,3202504.7446975852,90242.19072,2532212.58312,4614049.78848,10766153.031445153,14.299938479655175,155.4241949216386,3.76009128,105.50885763000001,192.25207452,471.2451568312938,5.366102674921313,186.9746517156863,1.03726656,29.105891760000002,53.03505504,275.5189677506076
ro_ro_ship,2015,0,30.26,23.71,0.19,6.36,12.11,4.76,17.18,14765.4,2953.1,True,SV,544.8,117.59350876374988,138.19649950930847,15.9910365,1605.8367180000002,5986.5390855000005,7864.156848273059,108.16087437093572,127.11121880000563,14.3077695,1436.8012740000004,5356.377076500001,7042.758213170942,11039.129937840324,39008.20400949262,883.7151749999999,88743.60810000001,330835.054725,470509.71194733295,401.8891790988384,881.0301479051304,35.348606999999994,3549.7443240000002,13233.402189,18101.41444700397,1891.4397089757565,263.6499195726076,92.579685,9296.949420000003,34658.910495000004,46203.529228548374,334.0724680788349,1318.249597863038,33.66534,3380.7088800000006,12603.24018,17669.936465941875,658456.8345833835,1443483.3096600266,58577.6916,5882433.451200001,21929637.913200002,29972589.200243413,28.494416394959448,57.92308839095166,2.44073715,245.10139380000004,913.73491305,1247.6945487859111,6.681449361576698,26.36499195726076,0.6733068,67.6141776,252.06480360000003,353.39872931883747
bulk_carrier,2012,0,29.69,23.92,0.32,5.45,7.4,5.56,14.95,32926.0,6585.2,False,SV,740.7,296.2946604405572,4211.799665551036,68.0646272,3068.53857,13467.787632,21112.485155191593,272.52770906831995,3873.9547725923962,60.89992960000001,2745.5345100000004,12050.125776,19003.042697260717,15295.18322181072,177368.5688032856,3761.46624,169577.13150000002,744272.4744,1110274.8241650963,599.5021814684156,6551.698625006923,150.4586496,6783.085260000001,29770.898975999997,43855.64369207533,1360.031847449161,23304.00533366968,394.0583680000001,17765.2233,77971.40208,120794.72092911885,1124.4579143854164,25892.211058715387,143.29395200000002,6460.0812000000005,28353.23712,61973.28124510081,982226.7661465064,10673683.24114573,249331.47648,11240541.288,49334632.5888,72480415.36057223,42.243839374524846,489.87509479002694,10.38881152,468.35588700000005,2055.6096912000003,3066.473323884552,22.489158287708328,517.8442211743077,2.8658790400000003,129.201624,567.0647424,1239.4656249020159
oil_tanker,2001,0,19.17,13.43,0.21,5.53,11.13,5.48,17.53,48457.2,9691.4,True,SV,1727.4,272.7388397875746,581.7073849597626,92.8048464,3360.3088134000004,8160.7499754,12468.309859947338,250.8613927457905,535.0463647758245,83.0359152,3006.592096200001,7301.723662200001,11177.259431121616,37811.52097055011,181765.13897616902,5959.048032,215767.19749200004,524006.05105199997,965308.9565227191,1075.7192799604843,3578.081633718867,205.14755519999997,7428.051061200001,18039.5525772,30326.552107279353,4440.600857885931,1080.5709937333054,537.291216,19454.419446000004,47246.447226000004,72759.32973961925,963.6494530309644,5239.132090828147,195.378624,7074.334344000002,17180.526264,30653.020775859113,1762462.7604340108,5862343.22531994,339958.80575999996,12309341.758560002,29894115.69936,50168222.24943395,75.5292814537783,237.39817286565042,14.16495024,512.8892399400002,1245.5881541400001,2085.569798639429,19.272989060619288,104.78264181656294,3.90757248,141.48668688000004,343.61052528,613.0604155171823
reefer_ship,1990,0,22.189999999999998,16.24,0.23,5.72,10.42,5.29,20.07,37527.1,7505.4,True,C3,230.7,176.18546994742124,610.0783746127785,65.597196,5465.1020424,15516.303700799997,21833.2667837602,159.22644075462136,551.3542529922971,58.69222800000001,4889.8281432,13883.008574399999,19542.10963934692,22162.697124607737,96505.66492811634,4764.42792,396938.990448,1126973.637216,1647345.417636724,513.433400903955,1733.81593352037,145.004328,12080.7518832,34299.19765439999,48772.20320002432,1581.1516533742931,5880.273490243649,379.77324000000004,31640.064456000004,89831.23195199999,129312.49479161794,1026.72185284045,4815.06351975165,138.09936000000002,11505.477984000001,32665.902527999995,50151.2652445921,841211.3326531133,2840690.943448586,240292.8864,20019531.69216,56838670.39871999,80780397.25338168,48.69077398588064,212.0200214329829,10.012203600000001,834.1471538400001,2368.2779332799996,3473.148086138863,20.534437056809004,96.30127039503301,2.7619872,230.10955968000002,653.3180505599998,1003.0253048918419
ro_ro_ship,2003,0,25.18,18.64,0.22,6.32,10.7,4.79,19.1,19546.3,3909.3,True,C3,98.9,107.11419306602491,297.5664694923665,24.511311,2112.429348,6230.3295960000005,8771.950917558392,98.38205776172941,273.3083333924453,21.931173,1890.0683640000004,5574.505428000001,7858.195356154176,15483.474548222686,57985.7132798116,1573.88418,135640.20024,400052.74248,610736.0147280343,287.3666345595431,775.8706662641458,54.182898,4669.580664,13772.307528000001,19559.30839082369,1217.2067393866466,3709.8386453212797,141.90759000000003,12229.854120000002,36070.32924000001,53369.13633470793,689.4984759755414,2864.213659990694,51.60276,4447.219680000001,13116.483360000002,21169.017935966236,470741.47594974877,1270970.4560625374,89788.8024,7738162.243200001,22822681.046400003,32392344.02401229,28.063797618653616,105.09910531965853,3.7412001000000004,322.4234268000001,950.9450436000002,1410.2725734383125,13.789969519510828,57.28427319981388,1.0320552,88.94439360000001,262.3296672,423.38035871932476
cruise_ship,2022,0,22.5,16.74,0.25,5.51,9.31,5.5,16.87,13715.8,2743.2,True,SV,660.8,52.80835437707682,186.0975974896059,104.2416,2297.484864,6980.0175359999985,9620.649951866682,48.57239012223108,171.16998271771237,93.2688,2055.6443520000003,6245.278847999999,8613.934372839944,2052.857779015035,12392.539140456165,1097.28,24184.0512,73473.86879999998,113200.5969194712,242.66023802759136,1144.6861650257788,230.4288,5078.6507520000005,15429.512447999996,22125.938403053366,602.256142355618,345.69213155963945,603.504,13301.228160000002,40410.627839999994,55263.30827391525,253.5815336234181,1676.0830621073428,219.45600000000002,4836.810240000001,14694.773759999996,21680.704595730756,397575.5022048068,1875458.3801045804,381853.44,8416049.8176,25568906.342399992,36639843.48230938,16.713328352452557,75.94751375173897,15.91056,350.66874240000004,1065.3710975999998,1524.6112421041912,5.071630672468363,33.521661242146855,4.38912,96.73620480000001,293.8954751999999,433.61409191461513
bulk_carrier,2024,0,25.59,19.8,0.22,5.57,10.63,5.44,20.45,13235.0,2647.0,False,SV,1907.9,87.94394227336711,1891.755641312663,18.809582000000002,1260.5940450000003,4481.1063,7740.209510586031,80.88961535304354,1740.010536394535,16.829626000000005,1127.8999350000001,4009.4109000000003,6975.040612747579,1148.3217386822362,16705.144700543446,197.99560000000002,13269.411000000002,47169.54,78490.41303922568,182.02617133363609,1836.3447401752067,41.579076,2786.5763100000004,9905.6034,14752.129697508843,374.2228418271821,8717.981778959802,108.89758000000002,7298.176050000002,25943.247000000003,42442.52525078699,300.5756687790041,14695.753645020359,39.599120000000006,2653.8822000000005,9433.908000000001,27123.718633799363,298232.4054019923,2990440.1581560974,68902.4688,4617755.028000001,16414999.92,24390329.98035809,12.808204008378787,186.32661396759994,2.8709362000000005,192.40645950000004,683.95833,1078.3705436759788,6.011513375580082,293.91507290040715,0.7919824000000001,53.07764400000001,188.67816000000002,542.4743726759873
general_cargo_ship,2003,0,27.640000000000004,20.92,0.26,6.46,9.02,4.69,18.64,34996.8,6999.4,True,SV,1788.1,84.835545194952,249.16382445088627,58.78096120000001,3865.9786019999997,12519.546804000001,16778.30573684584,78.03055493867242,229.17742142006645,52.59349160000001,3459.0334860000003,11201.699772000002,15020.53472595874,19245.74971571432,81717.37974330844,3774.356456,248236.52075999998,803886.68952,1156860.6961950227,442.39654079725403,1588.4688967377647,129.93686160000001,8545.847436,27674.787672000002,38381.43740713502,294.88291110544816,475.3522883005779,340.3108280000001,22381.98138,72481.58676000002,95974.11416740605,525.8401561670579,2376.7614415028897,123.74939200000001,8138.90232,26356.940640000004,37522.19394966995,724824.257615451,2602553.7784456643,215323.94208,14161690.036799999,45861076.71360001,63565468.72854112,29.900714762440547,104.43345727815728,8.971830920000002,590.0704182,1910.8781964000004,2644.2546175605985,10.516803123341157,47.5352288300578,2.4749878400000003,162.7780464,527.1388128000001,750.443878993399
reefer_ship,1997,0,20.900000000000002,14.22,0.22,6.46,10.54,4.69,17.7,40911.1,8182.2,False,SV,1135.5,355.391861069178,6702.572783284764,68.403192,6728.6976276,14811.467533200002,28666.532997153947,321.18301882722506,6057.4053495996,61.20285600000001,6020.4136668,13252.365687600002,25712.570578826828,25086.484310765503,300488.1334941511,4968.231840000001,488715.93295199994,1075780.2734640003,1895039.056060917,762.0969855012854,6506.2495427189315,151.20705600000002,14873.963176799998,32741.138757600005,55034.65551862022,2090.5403592304588,30888.18984902441,396.01848000000007,38955.617844,85750.60150800002,158080.9680402549,950.2456178320267,52067.69640851922,144.00672000000003,14165.679215999999,31182.036912000007,98509.66487435126,1248622.741831283,10595259.967186268,250571.69280000002,24648281.835839998,54256744.22688001,90999480.46453756,55.11424583425755,660.1633235856351,10.440487200000002,1027.01174316,2260.6976761200003,4013.4274758998927,19.004912356640535,1041.3539281703843,2.8801344000000006,283.31358431999996,623.6407382400001,1970.1932974870251
bulk_carrier,2009,0,22.82,16.92,0.25,5.65,9.59,5.36,15.69,29036.4,5807.3,False,SV,581.1,309.9640854919226,3779.3476458834857,46.8939475,2805.3614475000004,8401.188618000002,15342.75574437541,285.1006561743887,3476.1914176040614,41.95774250000001,2510.0602425000006,7516.852974000002,13830.163032778453,17404.400522273732,151774.33176319383,2591.507625,155033.13262500003,464276.2131000001,791079.5856354677,664.6823437554064,5298.00664575834,103.66030500000001,6201.325305,18571.048524,30838.723123513748,1823.3181499524862,20629.928497632416,271.49127500000003,16241.566275000005,48638.46042000001,87604.76461758491,828.78097725113,25213.964617414877,98.72410000000002,5906.024100000001,17686.712880000003,49734.20667466601,1089018.204107985,8637303.56804658,171779.934,10276481.934000002,30774880.411200006,50949464.05135457,48.06929668056554,419.18624963167827,7.157497250000001,428.1867472500001,1282.2866838000002,2184.8864746122445,16.5756195450226,504.27929234829753,1.9744820000000003,118.12048200000002,353.7342576000001,994.6841334933202
general_cargo_ship,2022,0,22.57,16.78,0.23,5.56,10.2,5.45,18.51,20843.4,4168.7,False,SV,835.9,159.01025347494095,2395.207308020409,30.9692723,1981.7166059999997,5980.792203000001,10547.69564279535,146.25542030850184,2203.078379569574,27.709348900000002,1773.114858,5351.235129000001,9501.393135778077,2148.2668691650283,22457.934177039857,325.99234,20860.174799999997,62955.70740000001,108748.07558620488,337.7624216810811,2906.190388861013,68.4583914,4380.636707999999,13220.698554,20913.746463942094,609.1275137278121,12401.97409834124,179.29578700000002,11473.09614,34625.639070000005,59289.132609069056,473.29255145906143,17275.333982338354,65.198468,4172.03496,12591.141480000002,34577.001441797416,548120.9060355043,4742079.178151878,113445.33432000001,7259340.830399999,21908586.175200004,34571572.42410739,23.96143815607147,250.49234274390614,4.72688893,302.47253459999996,912.8577573000001,1494.5109617299777,9.465851029181229,345.50667964676705,1.3039693600000002,83.44069919999998,251.82282960000003,691.5400288359483
cruise_ship,2012,0,28.090000000000003,20.64,0.26,7.19,9.19,4.21,15.04,21264.4,4252.9,False,C3,1889.0,235.86913425491875,4571.449610697569,168.074608,4647.909352000001,13342.538112,22965.840816952492,216.94915022377552,4204.755791657657,150.38254400000002,4158.655736000001,11938.060416,20668.803637881432,13243.98882180025,163025.33161980176,9288.3336,256858.1484,737350.7904,1179766.592841602,505.7942397658953,4437.548520672295,371.533344,10274.325936000001,29494.031616,45083.23365643819,1387.4654956171694,15711.061229632121,973.06352,26908.948880000004,77246.27328000001,122226.81240524931,630.6661343714405,35512.46038987351,353.84128000000004,9785.072320000001,28089.553920000002,74371.59404424495,828695.3005640729,7226433.582791484,615683.8272,17026025.8368,48875823.8208,74572662.36815555,36.578635793543555,450.2604397118334,25.653492800000002,709.4177432000001,2036.4926592000002,3258.4029707053774,12.613322687428811,710.24920779747,7.0768256,195.7014464,561.7910784000001,1487.4318808848989
