type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
general_cargo_ship,2003,0,27.33,20.36,0.24,6.73,9.87,4.5,19.68,17670.4,3534.1,FALSE,SV,799,119.0480719,1938.174336,27.3963432,2033.574152,6152.090598,,109.4987613,1782.705807,24.5125176,1819.513715,5504.502114,,7244.636632,80309.05685,1759.133616,130576.8666,395028.9752,,244.5586464,1881.403798,60.5603376,4495.269177,13599.35816,,527.7425155,8931.898064,158.610408,11773.32404,35617.36662,,427.9803061,15056.34869,57.676512,4281.20874,12951.76968,,400685.8621,3063817.674,100357.1309,7449303.208,22536079.24,,17.22085757,190.8985778,4.18154712,310.3876337,939.0033018,,8.559606123,301.1269738,1.15353024,85.6241748,259.0353936,655.4996785
reefer_ship,1999,0,29.09,22.96,0.24,5.89,9.68,5.14,15.22,46067.6,9213.5,TRUE,SV,957.4,297.8643839,742.6453821,84.02712,6908.25466,26929.29151,,269.1929459,671.1607999,75.18216,6181.069959,24094.62924,,44679.65759,245555.8105,6103.0224,501757.4437,1955916.962,,1174.817862,4568.011118,185.74416,15270.87872,59527.90754,,4849.682722,1379.527026,486.4728,39995.15856,155906.4245,,1052.423816,6479.596635,176.8992,14543.69402,56693.24528,,1924826.273,7484247.643,307804.608,25306027.59,98646246.79,,82.4872721,303.0779071,12.825192,1054.417816,4110.260283,,21.04847633,129.5919327,3.537984,290.8738804,1133.864906,1578.917179
general_cargo_ship,2017,0,25.78,20.15,0.27,5.36,8.66,5.65,16.37,10215.9,2043.2,TRUE,C3,599.9,58.80041169,345.2201898,17.8187472,936.357696,3520.07604,,54.08380113,317.5287307,15.9430896,837.793728,3149.54172,,1443.977052,10360.6581,187.56576,9856.3968,37053.432,,173.579436,984.0373858,39.3888096,2069.843328,7781.22072,,530.0571871,3293.707693,103.161168,5421.01824,20379.3876,,336.9007545,2589.038856,37.513152,1971.27936,7410.6864,,284393.2406,1612250.779,65272.88448,3430026.086,12894594.34,,16.10589789,115.5611865,2.71970352,142.9177536,537.274764,,6.738015091,51.78077713,0.75026304,39.4255872,148.213728,246.9083705
oil_tanker,1993,0,28.06,22.4,0.25,5.41,9.35,5.6,19.33,12885.3,2577.1,TRUE,C3,91.6,52.99302706,258.8548067,29.37894,874.1703597,3619.485408,,48.67294333,237.7525127,26.28642,782.1524271,3238.486944,,9234.40682,53594.74193,2133.8388,63492.37349,262888.9402,,141.2102305,674.9344161,64.94292,1932.376585,8000.967744,,622.6753592,3227.210267,170.0886,5060.986293,20954.91552,,406.8534548,2491.596162,61.8504,1840.358652,7619.96928,,231319.5212,1105624.61,107619.696,3202224.054,13258746.55,,15.75281163,91.42632447,4.484154,133.4260023,552.4477728,,8.137069097,49.83192324,1.237008,36.80717304,152.3993856,248.412559
reefer_ship,2002,0,16.71,10.3,0.24,6.17,9.76,4.91,16.55,21856.2,4371.2,TRUE,C3,642.1,152.8961519,546.550129,39.865344,3433.319699,5731.473728,,140.6317547,502.7092095,35.668992,3071.917626,5128.160704,,15750.068,78188.25503,2559.77472,220455.2649,368020.9446,,448.6617732,1539.150801,88.123392,7589.443546,12669.5735,,1337.249626,5190.483152,230.79936,19877.11405,33182.21632,,758.4561435,4172.810404,83.92704,7228.041472,12066.26048,,735089.2394,2521750.814,146033.0496,12576792.16,20995293.24,,37.43868623,185.8573275,6.0847104,524.0330067,874.8038848,,15.16912287,83.45620808,1.6785408,144.5608294,241.3252096,486.1899108
bulk_carrier,2024,0,30.46,23.19,0.23,7.04,10.07,4.3,18.77,42533.2,8506.6,FALSE,SV,1407,313.5566915,4907.749654,63.1955314,5120.292672,16866.41862,,288.4050853,4514.079896,56.5433702,4581.314496,15091.00613,,4163.232846,43337.87427,665.21612,53897.8176,177541.2486,,660.2712063,4763.998091,139.6953852,11318.5417,37283.66221,,1294.10679,22616.91263,365.868866,29643.79968,97647.68673,,1027.212749,38124.94505,133.043224,10779.56352,35508.24972,,1071866.291,7758048.308,231495.2098,18756440.52,61784354.51,,46.43605867,483.3839822,9.64563374,781.5183552,2574.348105,,20.54425497,762.4989009,2.66086448,215.5912704,710.1649944,1711.460285
bulk_carrier,2019,0,26.57,20.57,0.24,5.76,9.95,5.26,15.44,20799.2,4159.8,TRUE,C3,1052.2,187.3648401,726.3399266,32.2467696,2048.618304,7315.985853,,172.3355749,668.0773657,28.8523728,1832.974272,6545.882079,,3786.038909,21798.72403,339.43968,21564.4032,77010.3774,,551.7811046,2070.405103,71.2823328,4528.524672,16172.17925,,1587.090411,6929.928999,186.691824,11860.42176,42355.70757,,814.9201603,5447.31261,67.887936,4312.88064,15402.07548,,904040.3635,3392159.982,118125.0086,7504412.314,26799611.34,,42.22889552,243.1396141,4.92187536,312.6838464,1116.650472,,16.29840321,108.9462522,1.35775872,86.2576128,308.0415096,520.9015365
ro_ro_ship,2011,0,21.65,15.52,0.24,5.89,10.02,5.14,19.67,15251.8,3050.4,TRUE,C3,1928,70.57625952,248.7896863,20.864736,1536.166188,4047.758784,,64.91506223,228.8332944,18.668448,1374.464484,3621.678912,,7214.397569,31305.08714,1153.0512,84893.3946,223691.9328,,205.6708136,707.0493567,46.122048,3395.735784,8947.677312,,638.6991812,2397.97288,120.79584,8893.59372,23434.39296,,423.3801391,1963.580734,43.92576,3234.03408,8521.59744,,336971.8816,1158432.487,76430.8224,5627219.299,14827579.55,,19.925479,86.46166923,3.1846176,234.4674708,617.8158144,,8.467602781,39.27161469,0.8785152,64.6806816,170.4319488,283.7303631
ro_ro_ship,1999,0,23.65,17.76,0.25,5.64,9.55,5.37,17.77,36514.6,7302.9,TRUE,C3,88.2,200.7534122,867.9648553,52.0331625,3521.604438,11089.30759,,184.3876449,797.2068508,46.5559875,3150.909234,9922.012056,,32037.22932,175843.5871,3779.25075,255779.6908,805433.9198,,543.7118812,2242.545656,115.020675,7784.599284,24513.20626,,2320.963362,10662.00935,301.244625,20388.23622,64201.25448,,1368.773265,8081.757624,109.5435,7413.90408,23345.91072,,890666.1479,3673562.36,190605.69,12900193.1,40621884.65,,54.65174413,299.9684721,7.94190375,537.5080458,1692.578527,,27.3754653,161.6351525,2.19087,148.2780816,466.9182144,806.3977838
general_cargo_ship,2009,0,21.46,15.16,0.24,6.06,9.99,5,16.77,11245.2,2249,TRUE,SV,1085.6,55.47798166,128.3440786,17.434248,1165.27437,2915.10882,,51.02787618,118.049099,15.599064,1042.61391,2608.25526,,7667.874059,34515.2736,963.4716,64396.7415,161098.119,,237.9323064,789.4443191,38.538864,2575.86966,6443.92476,,797.0253022,238.4100531,100.93512,6746.3253,16876.9458,,231.0631692,1155.92753,36.70368,2453.2092,6137.0712,,389829.2401,1293428.722,63864.4032,4268584.008,10678503.89,,16.54526397,52.37796621,2.6610168,177.857667,444.937662,,4.621263384,23.1185506,0.7340736,49.064184,122.741424,200.2794956
other_ship,2020,0,17.2,12.15,0.24,4.81,9.65,6.29,18.51,15531,3106.2,TRUE,C3,1896.1,77.03880799,449.5030419,24.0792624,1277.440281,3226.798215,,70.85922446,413.4466482,21.5446032,1142.972883,2887.135245,,1908.80469,13490.3678,253.46592,13446.7398,33966.297,,224.5037414,1281.2918,53.2278432,2823.815358,7132.92237,,691.3739179,4288.658865,139.406256,7395.70689,18681.46335,,448.9441025,3371.126244,50.693184,2689.34796,6793.2594,,367827.8257,2099273.597,88206.14016,4679465.45,11820271.36,,21.29051385,150.469487,3.67525584,194.9777271,492.5113065,,8.97888205,67.42252487,1.01386368,53.7869592,135.865188,267.0674178
bulk_carrier,2009,0,18.57,12.37,0.2,6,12.06,5.05,17.84,30999.4,6199.9,FALSE,C3,703.6,358.1642737,5751.263392,40.051354,3180.5487,6557.231237,,329.4345192,5289.932104,35.835422,2845.7541,5866.99637,,20110.8282,205099.4108,2213.3643,175767.165,362373.3052,,768.0421057,5582.804696,88.534572,7030.6866,14494.93221,,2106.848669,19765.82025,231.87626,18413.703,37962.91769,,957.6584859,44677.62543,84.31864,6695.892,13804.69734,,1258363.25,9091453.796,146714.4336,11650852.08,24020173.37,,55.54419218,566.4650394,6.1131014,485.45217,1000.840557,,19.15316972,893.5525087,1.6863728,133.91784,276.0939468,1324.403838
other_ship,2024,0,23.23,17.29,0.22,5.72,10.88,5.29,16.72,7542.6,1508.5,TRUE,SV,1569.7,49.58967071,97.09581367,10.719401,737.74701,2230.008008,,45.61188964,89.30737942,9.591043,660.08943,1995.270323,,1378.964105,6465.766821,112.8358,7765.758,23473.7685,,188.8440134,597.2362679,23.695518,1630.80918,4929.491385,,819.788674,180.3637406,62.05969,4271.1669,12910.57268,,164.5978375,874.4908634,22.56716,1553.1516,4694.7537,,309402.7851,978514.2843,39266.8584,2702483.784,8168871.438,,13.25927024,39.62536725,1.6361191,112.603491,340.3696433,,3.29195675,17.48981727,0.4513432,31.063032,93.895074,146.1912232
other_ship,2018,0,18.14,12.44,0.23,5.47,10.08,5.54,19.71,38282.3,7656.5,TRUE,SV,1984.5,99.10640029,321.7348461,56.8801385,3580.830203,8143.60653,,91.15668903,295.9272382,50.8927555,3203.900708,7286.38479,,4501.303172,22487.49409,598.7383,37692.9495,85722.174,,500.6080393,2051.123582,125.735043,7915.519395,18001.65654,,673.6644203,613.8025681,329.306065,20731.12223,47147.1957,,571.2014752,3069.012841,119.74766,7538.5899,17144.4348,,820198.209,3360569.061,208360.9284,13117146.43,29831316.55,,34.15431501,134.8505642,8.68170535,546.5477678,1242.971523,,11.4240295,61.38025681,2.3949532,150.771798,342.888696,568.8597335
cruise_ship,1994,0,24.34,18.94,0.24,5.16,9.85,5.87,19.67,27907.2,5581.4,FALSE,C3,168.6,187.1594181,3098.822448,203.609472,4377.603648,16068.18083,,169.144073,2800.540073,182.176896,3916.803264,14376.79338,,12323.10158,147510.8526,14788.47744,317952.265,1167057.345,,384.4787506,3759.911714,450.084096,9676.808064,35519.13658,,618.7455205,11965.89176,1178.79168,25344.02112,93026.31008,,672.8420189,22350.12918,428.65152,9216.00768,33827.74912,,629931.5191,6135110.459,745853.6448,16035853.36,58860283.47,,27.07348073,324.076873,31.0772352,668.1605568,2452.511811,,13.45684038,447.0025835,8.5730304,184.3201536,676.5549824,1329.90759
oil_tanker,2007,0,21.78,15.11,0.21,6.46,11.13,4.69,19.92,12882.6,2576.5,TRUE,C3,1265.6,67.94736814,170.611169,24.672564,1043.590713,2440.968371,,62.49704449,156.9257811,22.075452,933.739059,2184.024332,,7484.167363,25309.27846,1584.23832,67009.50894,156735.8638,,198.6890711,479.0971904,54.539352,2306.884734,5395.824819,,602.1309934,1648.763398,142.84116,6041.84097,14131.92215,,368.0738048,1373.969499,51.94224,2197.03308,5138.88078,,325532.9669,784954.7483,90379.4976,3822837.559,8941652.557,,17.7902339,60.16139962,3.7658124,159.2848983,372.5688566,,7.361476095,27.47938997,1.0388448,43.9406616,102.7776156,182.5979881
other_ship,2020,0,16.13,10.23,0.21,5.69,10.98,5.32,17.03,13277.5,2655.5,FALSE,SV,872.2,139.7462903,1864.872017,18.0122565,1291.887473,2322.672908,,128.5366948,1715.283353,16.1162295,1155.899318,2078.181023,,1942.996549,17485.40633,189.6027,13598.8155,24449.1885,,299.6698524,2262.71568,39.816567,2855.751255,5134.329585,,822.0370015,9655.988598,104.281485,7479.348525,13447.05368,,373.6531825,13450.31256,37.92054,2719.7631,4889.8377,,490980.2818,3692110.797,65981.7396,4732387.794,8508317.598,,21.67188459,195.0295321,2.74923915,197.1828248,354.5132333,,7.47306365,269.0062512,0.7584108,54.395262,97.796754,429.4297416
other_ship,2017,0,29.51,22.76,0.22,6.53,10.92,4.64,18.43,19947.1,3989.4,TRUE,C3,1909.7,129.7327291,322.6194757,28.3486764,2227.341861,7763.292612,,119.3263604,296.7409081,25.3646052,1992.884823,6946.103916,,2848.058786,10052.10866,298.40712,23445.7038,81718.8696,,380.6905244,916.8703739,62.6654952,4923.597798,17160.96262,,1134.659318,3109.585308,164.123916,12895.13709,44945.37828,,643.5517449,2546.284761,59.681424,4689.14076,16343.77392,,623724.8741,1502204.079,103845.6778,8159104.922,28438166.62,,31.76680954,112.1196735,4.32690324,339.9627051,1184.923609,,12.8710349,50.92569522,1.19362848,93.7828152,326.8754784,485.6486522
oil_tanker,1992,0,29.79,23.62,0.22,5.95,10.68,5.09,17.88,30189.6,6037.9,FALSE,C3,235.4,264.6871519,5649.295121,60.5722128,2252.529164,8941.972915,,239.2092443,5105.512703,54.1961904,2015.420831,8000.712608,,18683.79896,253267.8423,4399.455456,163604.7498,649469.6117,,567.5911654,5483.823151,133.8964704,4979.274993,19766.46644,,1556.983247,19415.37786,350.681232,13040.95832,51769.31687,,707.7196575,43885.50379,127.520448,4742.16666,18825.20614,,929943.63,8930264.897,221885.5795,8251369.988,32755858.68,,41.04774014,556.4217747,9.24523248,343.8070829,1364.827445,,14.15439315,877.7100759,2.55040896,94.8433332,376.5041227,1365.762334
container_ship,2012,0,19.21,13.2,0.23,5.78,10.07,5.24,19.21,22529.8,4506,TRUE,SV,835.4,64.20826396,182.8690766,25.598586,2375.274816,5424.50304,,59.05786845,168.2004341,22.903998,2125.245888,4853.50272,,11364.45965,51617.76363,1414.6587,131265.1872,299775.168,,317.2792918,1165.826704,56.586348,5250.607488,11991.00672,,525.4896283,348.8758217,148.20234,13751.59104,31405.0176,,350.8240416,1744.379109,53.89176,5000.57856,11420.0064,,519831.6576,1910095.124,93771.6624,8701006.694,19870811.14,,21.6465898,76.64696084,3.9071526,362.5419456,827.950464,,7.016480832,34.88758217,1.0778352,100.0115712,228.400128,371.3935974
container_ship,1999,0,22.18,15.9,0.26,6.02,9.23,5.03,14.25,46326.8,9265.4,TRUE,C3,992.6,459.0595541,1880.804325,59.5023988,5086.92697,13435.57123,,414.8720034,1699.764337,53.2389884,4551.460973,12021.30058,,47094.10955,286573.055,4321.753176,369471.5378,975846.7526,,1351.90993,5361.163184,131.5316184,11244.78593,29699.68378,,3888.504458,17944.54629,344.487572,29450.62982,77784.88608,,1996.62266,14105.41916,125.268208,10709.31994,28285.41312,,2214974.623,8783751.151,217966.6819,18634216.69,49216618.83,,103.4643316,629.5923179,9.08194508,776.4256954,2050.692451,,39.93245319,282.1083832,2.50536416,214.1863987,565.7082624,1104.440862
other_ship,2016,0,29.84,23.87,0.22,5.75,10.63,5.27,18.49,37657.5,7531.5,FALSE,C3,734.9,300.2652017,6834.544514,53.518839,3702.673688,15370.92538,,276.1797578,6286.319018,47.885277,3312.918563,13752.93323,,4133.880779,60352.43272,563.3562,38975.5125,161799.2145,,637.5716125,6634.355726,118.304802,8184.857625,33977.83505,,800.0145514,23488.81788,309.84591,21436.53188,88989.56798,,826.4613134,53092.89438,112.67124,7795.1025,32359.8429,,1044599.874,10803877.59,196047.9576,13563478.35,56306126.65,,46.10867023,673.1617496,8.1686649,565.1449313,2346.08861,,16.52922627,1061.857888,2.2534248,155.90205,647.196858,1883.739447
cruise_ship,2022,0,17.9,12.25,0.22,5.43,10.73,5.58,17.8,13677.6,2735.5,FALSE,SV,1173.4,123.2574972,1852.600688,91.47512,2257.77228,5093.501,,113.3705322,1703.996355,81.84616,2020.11204,4557.343,,1713.740603,17370.34793,962.896,23766.024,53615.8,,264.3115315,2247.826439,202.20816,4990.86504,11259.318,,725.0441013,9592.449753,529.5928,13071.3132,29488.69,,329.5655006,13361.8061,192.5792,4753.2048,10723.16,,433049.0678,3667815.775,335087.808,8270576.352,18658298.4,,19.11479903,193.7461885,13.961992,344.607348,777.4291,,6.591310012,267.236122,3.851584,95.064096,214.4632,587.2063121
container_ship,2004,0,28.14,20.68,0.25,7.21,9.6,4.2,15.63,20018.7,4003.7,TRUE,C3,86.9,162.1601212,427.6987574,24.7228475,2632.640942,7551.042259,,148.9405461,392.8320109,22.1204425,2355.520843,6756.195706,,21522.39595,83344.12664,1587.46705,169043.2605,484856.3977,,436.5706696,1115.175781,54.650505,5819.522083,16691.77763,,1802.036816,5332.231758,143.132275,15241.60546,43716.56045,,932.327928,4116.796578,52.0481,5542.401984,15896.93107,,715155.8206,1826793.475,90563.694,9643779.452,27660660.07,,39.00934266,151.0612295,3.77348725,401.8241438,1152.527503,,18.64655856,82.33593156,1.040962,110.8480397,317.9386214,530.8101132
bulk_carrier,2006,0,19.81,13.43,0.26,6.12,8.97,4.95,14.25,22207.2,4441.4,FALSE,SV,655,269.3031879,3291.6702,37.2988772,2324.006964,5099.904171,,247.7013279,3027.632483,33.3726796,2079.374652,4563.072153,,17569.5128,153591.9075,2394.980536,149225.7103,327467.531,,577.4897238,4614.36529,82.4501496,5137.278552,11273.47238,,1584.1364,17967.89479,215.940868,13454.77716,29525.76099,,720.0619998,21960.4185,78.523952,4892.64624,10736.64036,,946161.4677,7522767.797,136631.6765,8513204.458,18681754.23,,41.76359599,365.0955179,5.69298652,354.7168524,778.4064261,,14.40124,439.20837,1.57047904,97.8529248,214.7328072,767.765821
other_ship,2003,0,25.74,19.37,0.24,6.13,9.96,4.94,18.4,21486.3,4297.3,TRUE,SV,722.3,73.41423321,176.357047,33.3126696,2252.27939,7116.908936,,67.52539098,162.2107598,29.8060728,2015.197349,6367.760627,,13869.85926,57839.198,2139.024048,144620.045,456980.4685,,347.6543446,1124.311221,73.6385328,4978.722861,15732.11449,,764.731596,336.4522358,192.862824,13039.51226,41203.157,,368.0526398,1682.261179,70.131936,4741.64082,14982.96618,,569598.2653,1842075.991,122029.5686,8250455.027,26070361.15,,23.7189479,73.91753666,5.08456536,343.7689595,1086.265048,,7.361052795,33.64522358,1.40263872,94.8328164,299.6593236,436.9010551
cruise_ship,2003,0,29.24,22.77,0.23,6.24,10.05,4.85,15.32,44521.9,8904.4,TRUE,SV,542.1,313.5400443,626.3720965,311.297824,8445.645312,30818.48458,,288.3897734,576.1283454,278.529632,7556.630016,27574.43357,,40911.10738,195721.4471,19988.59712,542299.3306,1978871.115,,1194.001885,3852.814237,688.132032,18669.32122,68125.07117,,5183.268481,1163.539498,1802.25056,48895.84128,178422.8054,,1040.700866,5641.403627,655.36384,17780.30592,64881.02016,,1956257.453,6312466.218,1140333.082,30937732.3,112892975.1,,83.83423644,255.6261019,47.5138784,1289.072179,4703.873962,,20.81401732,112.8280725,13.1072768,355.6061184,1297.620403,1799.975888
reefer_ship,1998,0,20.46,15.02,0.21,5.23,11.01,5.79,21.01,47330.3,9466.1,TRUE,SV,255.3,123.0387159,358.4609163,75.539478,6302.330592,18099.61864,,111.195417,323.956657,67.587954,5638.927372,16194.39563,,27376.90098,127199.4857,5486.55156,457748.2219,1314603.88,,607.9846149,2285.259578,166.982004,13931.46762,40009.68331,,1006.966473,683.8682029,437.33382,36487.17711,104787.2658,,672.2645485,3419.341014,159.03048,13268.0644,38104.4603,,996124.4189,3744178.411,276713.0352,23086432.06,66301760.92,,41.48015299,150.2437718,11.5297098,961.9346693,2762.573371,,13.44529097,68.38682029,3.1806096,265.3612881,762.0892059,1112.463215
reefer_ship,2010,0,29.64,23.74,0.2,5.7,12.09,5.31,19.07,43952.1,8790.4,TRUE,C3,1052.4,314.1516313,839.4709441,66.80704,6378.402144,26565.48542,,288.9523026,772.1337026,59.77472,5706.991392,23769.11853,,26341.69828,105630.227,3691.968,352490.6448,1468092.615,,925.1625545,2385.739536,147.67872,14099.62579,58723.70461,,2710.327799,8091.286208,386.7776,36927.59136,153800.1788,,1433.561811,6625.551875,140.6464,13428.21504,55927.33773,,1515790.021,3908805.176,244724.736,23365094.17,97313567.65,,72.75326192,291.7406271,10.196864,973.5455904,4054.731985,,28.67123623,132.5110375,2.812928,268.5643008,1118.546755,1551.106257
cruise_ship,1995,0,21.41,15.66,0.25,5.5,9.31,5.51,18.75,14245.2,2849,TRUE,C3,1594.7,63.59017142,308.6042621,108.262,2381.764,6781.53168,,57.46919235,278.899039,96.866,2131.052,6067.68624,,8344.411634,47766.95312,7863.24,172991.28,492553.3536,,187.0604336,869.0666641,239.316,5264.952,14990.75424,,580.2723033,2930.756281,626.78,13789.16,39261.4992,,392.370453,2356.137173,227.92,5014.24,14276.9088,,306480.5608,1423882.29,396580.8,8724777.6,24841821.31,,18.3324195,104.9425485,16.5242,363.5324,1035.075888,,7.84740906,47.12274346,4.5584,100.2848,285.538176,445.3515285
bulk_carrier,2017,0,27.69,21.98,0.29,5.42,8.11,5.59,16.45,8393.4,1678.7,FALSE,SV,1527.6,67.63384314,1031.513722,15.7243829,777.926367,3154.764123,,62.20866856,948.77198,14.0691847,696.039381,2822.683689,,864.5278207,10257.47685,165.51982,8188.6986,33208.0434,,136.8456537,1446.007901,34.7591622,1719.626706,6973.689114,,310.4483236,5630.615739,91.035901,4503.78423,18264.42387,,256.6749265,6881.756572,33.103964,1637.73972,6641.60868,,224208.4651,2357416.674,57600.89736,2849667.113,11556399.1,,9.642810308,114.4103187,2.40003739,118.7361297,481.5166293,,5.133498531,137.6351314,0.66207928,32.7547944,132.8321736,309.0176773
general_cargo_ship,2004,0,17.3,11.42,0.18,5.7,13.3,5.31,21.93,25208.8,5041.8,TRUE,C3,1898.8,143.8529937,320.417029,29.3130252,2457.12123,4922.863938,,132.3139836,294.7151283,26.2274436,2198.47689,4404.667734,,14571.54305,47532.19767,1882.204776,157773.0474,316099.6844,,422.1253343,899.7705086,64.7972136,5431.53114,10882.12028,,1247.022856,3096.467087,169.706988,14225.4387,28500.79122,,693.3528055,2580.389239,61.711632,5172.8868,10363.92408,,691611.832,1474187.591,107378.2397,9000823.032,18033227.9,,34.63727446,112.9863715,4.47409332,375.034293,751.3844958,,13.86705611,51.60778478,1.23423264,103.457736,207.2784816,377.4452911
